Player,Team,Match Up,Game Date,Season,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Jacy Sheldon,CON,CON vs. CHI,06/15/2025,2025,L,29,12,4,5,80.0,2,2,100.0,2,2,100.0,3,1,4,2,3,0,0,2,-1
Taylor Thierry,ATL,ATL @ WSH,06/15/2025,2025,W,3,3,1,2,50.0,1,1,100.0,0,0,0.0,0,1,1,0,0,0,0,0,+1
Shatori Walker-Kimbrough,ATL,ATL @ WSH,06/15/2025,2025,W,10,0,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,2,0,0,1,0,+8
Maya Caldwell,ATL,ATL @ WSH,06/15/2025,2025,W,9,3,1,3,33.3,0,2,0.0,1,2,50.0,1,1,2,1,0,0,1,3,0
Te-Hina Paopao,ATL,ATL @ WSH,06/15/2025,2025,W,17,16,6,8,75.0,4,6,66.7,0,0,0.0,0,1,1,5,0,0,0,1,+23
Sami Whitcomb,PHX,PHX @ LV,06/15/2025,2025,W,23,18,7,14,50.0,4,8,50.0,0,0,0.0,1,1,2,0,0,0,0,1,+4
Erica Wheeler,SEA,SEA @ GS,06/15/2025,2025,L,27,6,3,11,27.3,0,4,0.0,0,0,0.0,0,2,2,5,1,0,4,2,-8
Kiah Stokes,LV,LV vs. PHX,06/15/2025,2025,L,29,0,0,5,0.0,0,2,0.0,0,0,0.0,5,9,14,1,2,0,3,3,-2
Alysha Clark,SEA,SEA @ GS,06/15/2025,2025,L,24,11,4,6,66.7,3,5,60.0,0,0,0.0,0,3,3,1,1,0,1,3,+8
Chelsea Gray,LV,LV vs. PHX,06/15/2025,2025,L,38,20,8,17,47.1,1,6,16.7,3,3,100.0,1,9,10,4,1,1,5,2,-4
Carla Leite,GS,GS vs. SEA,06/15/2025,2025,W,32,14,6,10,60.0,0,2,0.0,2,2,100.0,0,0,0,3,1,0,4,2,+15
Veronica Burton,GS,GS vs. SEA,06/15/2025,2025,W,34,8,2,8,25.0,0,1,0.0,4,4,100.0,0,2,2,9,4,1,5,1,+1
Temi Fagbenle,GS,GS vs. SEA,06/15/2025,2025,W,27,16,8,14,57.1,0,2,0.0,0,0,0.0,2,5,7,2,0,0,0,3,+3
Kayla Thornton,GS,GS vs. SEA,06/15/2025,2025,W,36,22,7,14,50.0,3,9,33.3,5,6,83.3,2,10,12,1,0,0,3,4,-2
Stephanie Talbot,GS,GS vs. SEA,06/15/2025,2025,W,25,4,2,3,66.7,0,1,0.0,0,0,0.0,1,3,4,5,1,0,3,3,+9
Skylar Diggins,SEA,SEA @ GS,06/15/2025,2025,L,35,21,7,16,43.8,3,7,42.9,4,5,80.0,0,0,0,3,2,1,2,2,-1
Ezi Magbegor,SEA,SEA @ GS,06/15/2025,2025,L,31,10,5,8,62.5,0,0,0.0,0,0,0.0,2,4,6,2,2,2,0,0,0
Gabby Williams,SEA,SEA @ GS,06/15/2025,2025,L,32,9,3,8,37.5,1,5,20.0,2,2,100.0,0,3,3,4,4,0,2,3,-9
Aaliyah Nye,LV,LV vs. PHX,06/15/2025,2025,L,15,2,0,3,0.0,0,1,0.0,2,2,100.0,0,1,1,2,0,1,0,3,-1
Jackie Young,LV,LV vs. PHX,06/15/2025,2025,L,32,15,4,14,28.6,2,5,40.0,5,5,100.0,2,1,3,5,0,1,2,2,-4
Jewell Loyd,LV,LV vs. PHX,06/15/2025,2025,L,32,17,6,11,54.5,3,8,37.5,2,2,100.0,2,4,6,2,1,0,1,1,-5
Damiris Dantas,IND,IND vs. NY,06/14/2025,2025,W,10,5,2,4,50.0,1,2,50.0,0,0,0.0,3,1,4,1,0,0,0,0,+4
Liatu King,LA,LA @ MIN,06/14/2025,2025,L,16,3,0,3,0.0,0,1,0.0,3,4,75.0,1,1,2,0,0,0,3,2,-8
Sania Feagin,LA,LA @ MIN,06/14/2025,2025,L,3,2,1,2,50.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,-3
Sarah Ashlee Barker,LA,LA @ MIN,06/14/2025,2025,L,28,4,1,2,50.0,0,0,0.0,2,4,50.0,1,3,4,2,1,0,5,1,-24
Sophie Cunningham,IND,IND vs. NY,06/14/2025,2025,W,25,5,2,4,50.0,1,2,50.0,0,0,0.0,1,3,4,0,1,0,1,5,+31
Sydney Colson,IND,IND vs. NY,06/14/2025,2025,W,20,10,3,4,75.0,2,3,66.7,2,2,100.0,0,1,1,6,1,0,0,2,+8
Nyara Sabally,NY,NY @ IND,06/14/2025,2025,L,31,10,5,12,41.7,0,3,0.0,0,0,0.0,4,5,9,1,4,2,2,4,+3
Makayla Timpson,IND,IND vs. NY,06/14/2025,2025,W,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Brianna Turner,IND,IND vs. NY,06/14/2025,2025,W,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Jaylyn Sherrod,NY,NY @ IND,06/14/2025,2025,L,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Isabelle Harrison,NY,NY @ IND,06/14/2025,2025,L,8,2,1,2,50.0,0,0,0.0,0,0,0.0,2,2,4,1,0,0,0,0,-14
Kennedy Burke,NY,NY @ IND,06/14/2025,2025,L,25,3,1,5,20.0,0,3,0.0,1,3,33.3,1,2,3,3,0,2,0,1,-11
Natasha Cloud,NY,NY @ IND,06/14/2025,2025,L,31,5,1,8,12.5,0,4,0.0,3,4,75.0,1,5,6,5,1,0,2,4,-19
Maria Kliundikova,MIN,MIN vs. LA,06/14/2025,2025,W,14,11,5,6,83.3,0,0,0.0,1,2,50.0,3,2,5,1,2,3,0,1,+3
Shey Peddy,LA,LA @ MIN,06/14/2025,2025,L,7,3,1,2,50.0,0,0,0.0,1,1,100.0,1,0,1,2,0,0,0,1,-7
Azura Stevens,LA,LA @ MIN,06/14/2025,2025,L,18,4,1,3,33.3,0,1,0.0,2,2,100.0,3,3,6,1,0,0,4,1,-22
Diamond Miller,MIN,MIN vs. LA,06/14/2025,2025,W,13,3,1,4,25.0,1,2,50.0,0,0,0.0,0,3,3,2,0,0,1,2,-8
Chelsea Gray,LV,LV vs. DAL,06/14/2025,2025,W,28,13,3,8,37.5,0,3,0.0,7,7,100.0,2,2,4,5,3,0,3,2,-1
Myisha Hines-Allen,DAL,DAL @ LV,06/14/2025,2025,L,27,6,2,3,66.7,0,0,0.0,2,2,100.0,0,5,5,2,3,0,1,1,+5
Luisa Geiselsoder,DAL,DAL @ LV,06/14/2025,2025,L,26,13,6,6,100.0,1,1,100.0,0,0,0.0,0,3,3,2,1,2,1,3,+2
Arike Ogunbowale,DAL,DAL @ LV,06/14/2025,2025,L,38,26,9,17,52.9,3,8,37.5,5,5,100.0,0,4,4,8,2,0,4,3,0
Paige Bueckers,DAL,DAL @ LV,06/14/2025,2025,L,38,16,7,19,36.8,0,2,0.0,2,2,100.0,0,2,2,5,2,0,2,4,-6
Aziaha James,DAL,DAL @ LV,06/14/2025,2025,L,21,3,1,5,20.0,1,3,33.3,0,0,0.0,4,1,5,2,0,0,2,2,-11
Anastasiia Olairi Kosu,MIN,MIN vs. LA,06/14/2025,2025,W,3,3,1,1,100.0,0,0,0.0,1,2,50.0,0,0,0,1,0,0,0,0,+3
Kiah Stokes,LV,LV vs. DAL,06/14/2025,2025,W,33,6,3,5,60.0,0,2,0.0,0,0,0.0,1,7,8,2,1,2,1,3,+7
Jewell Loyd,LV,LV vs. DAL,06/14/2025,2025,W,28,21,7,13,53.8,5,8,62.5,2,2,100.0,1,2,3,2,1,0,3,1,-6
Jackie Young,LV,LV vs. DAL,06/14/2025,2025,W,33,28,7,16,43.8,3,8,37.5,11,11,100.0,3,2,5,3,3,1,6,1,+10
Aaliyah Nye,LV,LV vs. DAL,06/14/2025,2025,W,22,5,2,6,33.3,1,3,33.3,0,0,0.0,0,4,4,0,1,0,1,3,+18
Natisha Hiedeman,MIN,MIN vs. LA,06/14/2025,2025,W,25,14,6,11,54.5,2,6,33.3,0,0,0.0,0,0,0,5,1,0,0,2,+2
Karlie Samuelson,MIN,MIN vs. LA,06/14/2025,2025,W,20,0,0,3,0.0,0,1,0.0,0,0,0.0,0,0,0,4,2,1,1,1,+9
Rebecca Allen,CHI,CHI @ ATL,06/13/2025,2025,L,29,6,2,8,25.0,2,7,28.6,0,0,0.0,0,4,4,4,0,0,0,1,-9
Maddy Westbeld,CHI,CHI @ ATL,06/13/2025,2025,L,4,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,-1
Elizabeth Williams,CHI,CHI @ ATL,06/13/2025,2025,L,15,8,4,8,50.0,0,0,0.0,0,0,0.0,1,4,5,0,2,1,1,0,+6
Rachel Banham,CHI,CHI @ ATL,06/13/2025,2025,L,23,9,3,8,37.5,3,6,50.0,0,0,0.0,2,2,4,3,0,0,1,0,+2
Hailey Van Lith,CHI,CHI @ ATL,06/13/2025,2025,L,4,4,2,3,66.7,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,-1
Nia Coffey,ATL,ATL vs. CHI,06/13/2025,2025,W,12,3,1,5,20.0,1,5,20.0,0,0,0.0,0,1,1,1,1,0,1,0,-2
Taylor Thierry,ATL,ATL vs. CHI,06/13/2025,2025,W,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-2
Maya Caldwell,ATL,ATL vs. CHI,06/13/2025,2025,W,8,2,1,2,50.0,0,1,0.0,0,0,0.0,1,3,4,2,1,0,0,0,+3
Te-Hina Paopao,ATL,ATL vs. CHI,06/13/2025,2025,W,5,0,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,1,1,-3
Shatori Walker-Kimbrough,ATL,ATL vs. CHI,06/13/2025,2025,W,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-2
Chelsea Gray,LV,LV vs. LA,06/12/2025,2025,L,36,28,7,13,53.8,6,11,54.5,8,9,88.9,0,1,1,1,2,0,5,4,-5
Paige Bueckers,DAL,DAL @ PHX,06/12/2025,2025,L,37,35,13,19,68.4,5,7,71.4,4,5,80.0,0,6,6,4,1,1,2,2,-12
Arike Ogunbowale,DAL,DAL @ PHX,06/12/2025,2025,L,35,10,2,10,20.0,0,4,0.0,6,6,100.0,0,2,2,4,1,0,4,5,-15
Myisha Hines-Allen,DAL,DAL @ PHX,06/12/2025,2025,L,18,3,1,2,50.0,0,0,0.0,1,2,50.0,1,1,2,3,0,0,2,2,+6
Aaliyah Nye,LV,LV vs. LA,06/12/2025,2025,L,21,0,0,4,0.0,0,4,0.0,0,0,0.0,2,1,3,0,0,0,0,3,-7
Jackie Young,LV,LV vs. LA,06/12/2025,2025,L,37,34,12,24,50.0,2,10,20.0,8,9,88.9,3,5,8,4,3,0,1,3,+5
Jewell Loyd,LV,LV vs. LA,06/12/2025,2025,L,25,7,3,9,33.3,1,4,25.0,0,0,0.0,0,0,0,1,1,0,1,4,-2
Kelsey Plum,LA,LA @ LV,06/12/2025,2025,W,37,13,2,7,28.6,0,4,0.0,9,9,100.0,0,4,4,9,1,1,4,3,+2
Kiah Stokes,LV,LV vs. LA,06/12/2025,2025,L,30,4,2,3,66.7,0,1,0.0,0,0,0.0,2,5,7,1,0,0,0,2,+2
Odyssey Sims,LA,LA @ LV,06/12/2025,2025,W,22,0,0,2,0.0,0,0,0.0,0,0,0.0,0,4,4,4,0,0,0,3,+1
Rickea Jackson,LA,LA @ LV,06/12/2025,2025,W,33,30,11,17,64.7,4,8,50.0,4,5,80.0,1,6,7,1,0,0,3,3,-1
Dearica Hamby,LA,LA @ LV,06/12/2025,2025,W,33,19,7,11,63.6,1,2,50.0,4,7,57.1,0,8,8,7,2,0,2,3,+8
Azura Stevens,LA,LA @ LV,06/12/2025,2025,W,33,19,7,14,50.0,1,3,33.3,4,4,100.0,3,7,10,1,1,0,1,4,-3
Aziaha James,DAL,DAL @ PHX,06/12/2025,2025,L,1,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-2
Maddy Siegrist,DAL,DAL @ PHX,06/12/2025,2025,L,15,3,1,5,20.0,0,1,0.0,1,2,50.0,1,2,3,0,0,0,0,1,-5
Skylar Diggins,SEA,SEA vs. MIN,06/12/2025,2025,W,35,18,6,14,42.9,2,5,40.0,4,5,80.0,0,1,1,6,1,0,2,4,+16
Kathryn Westbeld,PHX,PHX vs. DAL,06/12/2025,2025,W,25,11,5,10,50.0,1,5,20.0,0,0,0.0,0,2,2,2,3,1,1,1,+23
Bridget Carleton,MIN,MIN @ SEA,06/12/2025,2025,L,35,11,4,6,66.7,3,4,75.0,0,0,0.0,1,0,1,1,1,1,3,5,-15
Satou Sabally,PHX,PHX vs. DAL,06/12/2025,2025,W,26,20,7,15,46.7,4,10,40.0,2,3,66.7,1,8,9,2,1,0,2,5,+2
Erica Wheeler,SEA,SEA vs. MIN,06/12/2025,2025,W,31,20,7,13,53.8,3,5,60.0,3,5,60.0,0,2,2,9,1,0,2,2,+4
Ezi Magbegor,SEA,SEA vs. MIN,06/12/2025,2025,W,31,13,6,8,75.0,0,0,0.0,1,2,50.0,3,5,8,1,0,3,0,4,+11
Gabby Williams,SEA,SEA vs. MIN,06/12/2025,2025,W,37,12,6,12,50.0,0,3,0.0,0,0,0.0,1,7,8,7,4,0,2,0,+17
Nneka Ogwumike,SEA,SEA vs. MIN,06/12/2025,2025,W,32,21,9,14,64.3,2,4,50.0,1,3,33.3,3,7,10,4,2,0,2,1,+16
Natisha Hiedeman,MIN,MIN @ SEA,06/12/2025,2025,L,22,7,3,5,60.0,1,1,100.0,0,0,0.0,0,1,1,5,0,0,1,3,-4
Kayla McBride,MIN,MIN @ SEA,06/12/2025,2025,L,37,19,7,15,46.7,5,11,45.5,0,0,0.0,1,3,4,6,1,0,3,2,-5
Napheesa Collier,MIN,MIN @ SEA,06/12/2025,2025,L,38,25,9,23,39.1,1,4,25.0,6,6,100.0,2,7,9,5,0,3,0,1,-9
Alanna Smith,MIN,MIN @ SEA,06/12/2025,2025,L,37,14,6,10,60.0,1,3,33.3,1,1,100.0,1,5,6,1,1,0,2,3,-16
Lexi Held,PHX,PHX vs. DAL,06/12/2025,2025,W,20,11,3,8,37.5,2,6,33.3,3,4,75.0,0,0,0,1,0,0,3,2,+10
Kitija Laksa,PHX,PHX vs. DAL,06/12/2025,2025,W,27,14,5,8,62.5,4,7,57.1,0,0,0.0,0,1,1,1,0,1,0,3,+7
Monique Akoa Makani,PHX,PHX vs. DAL,06/12/2025,2025,W,23,9,3,5,60.0,3,3,100.0,0,0,0.0,1,1,2,3,0,0,0,4,+8
Jaylyn Sherrod,NY,NY vs. CHI,06/11/2025,2025,W,10,0,0,3,0.0,0,1,0.0,0,0,0.0,1,1,2,2,2,0,2,3,-9
Kennedy Burke,NY,NY vs. CHI,06/11/2025,2025,W,22,15,6,8,75.0,3,3,100.0,0,0,0.0,0,3,3,2,2,0,3,1,+12
Isabelle Harrison,NY,NY vs. CHI,06/11/2025,2025,W,16,0,0,3,0.0,0,1,0.0,0,0,0.0,1,4,5,1,0,0,0,0,0
Leonie Fiebich,NY,NY vs. CHI,06/11/2025,2025,W,24,6,2,6,33.3,1,4,25.0,1,2,50.0,0,1,1,0,1,0,0,2,+18
Hailey Van Lith,CHI,CHI @ NY,06/11/2025,2025,L,16,5,1,5,20.0,1,3,33.3,2,2,100.0,0,0,0,2,1,0,2,0,-10
Elizabeth Williams,CHI,CHI @ NY,06/11/2025,2025,L,21,4,2,7,28.6,0,0,0.0,0,0,0.0,1,3,4,4,0,2,3,2,-17
Maddy Westbeld,CHI,CHI @ NY,06/11/2025,2025,L,7,2,1,4,25.0,0,1,0.0,0,0,0.0,0,1,1,0,1,0,2,0,-9
Marquesha Davis,NY,NY vs. CHI,06/11/2025,2025,W,3,2,0,0,0.0,0,0,0.0,2,2,100.0,0,0,0,0,0,0,0,0,-5
Michaela Onyenwere,CHI,CHI @ NY,06/11/2025,2025,L,8,8,3,3,100.0,2,2,100.0,0,0,0.0,0,1,1,1,0,0,1,1,+15
Rachel Banham,CHI,CHI @ NY,06/11/2025,2025,L,27,3,1,6,16.7,1,5,20.0,0,0,0.0,0,1,1,5,0,0,0,3,-4
Kayla Thornton,GS,GS @ LA,06/10/2025,2025,W,35,18,7,18,38.9,2,8,25.0,2,3,66.7,3,8,11,1,1,0,0,2,-1
Veronica Burton,GS,GS @ LA,06/10/2025,2025,W,32,9,1,5,20.0,0,2,0.0,7,8,87.5,0,2,2,6,0,0,2,5,+3
Carla Leite,GS,GS @ LA,06/10/2025,2025,W,26,15,6,16,37.5,0,7,0.0,3,3,100.0,2,3,5,3,1,0,1,4,+11
Dearica Hamby,LA,LA vs. GS,06/10/2025,2025,L,39,20,7,16,43.8,0,2,0.0,6,9,66.7,3,6,9,5,0,1,2,3,+2
Azura Stevens,LA,LA vs. GS,06/10/2025,2025,L,34,6,1,7,14.3,0,3,0.0,4,6,66.7,2,6,8,4,3,3,1,2,-22
Rickea Jackson,LA,LA vs. GS,06/10/2025,2025,L,35,8,4,10,40.0,0,3,0.0,0,0,0.0,0,2,2,1,0,0,3,3,-3
Sydney Colson,IND,IND @ ATL,06/10/2025,2025,L,25,3,1,4,25.0,1,3,33.3,0,0,0.0,0,1,1,1,0,0,2,0,-12
Odyssey Sims,LA,LA vs. GS,06/10/2025,2025,L,31,5,2,7,28.6,0,3,0.0,1,2,50.0,0,3,3,2,2,0,2,1,-15
Julie Allemand,LA,LA vs. GS,06/10/2025,2025,L,19,3,1,4,25.0,1,4,25.0,0,0,0.0,1,3,4,3,2,0,0,1,+3
Makayla Timpson,IND,IND @ ATL,06/10/2025,2025,L,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,+1
Lexie Hull,IND,IND @ ATL,06/10/2025,2025,L,32,0,0,5,0.0,0,3,0.0,0,0,0.0,0,5,5,1,2,0,1,5,-13
Shatori Walker-Kimbrough,ATL,ATL vs. IND,06/10/2025,2025,W,6,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,1,2,+2
Brianna Turner,IND,IND @ ATL,06/10/2025,2025,L,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,+1
Te-Hina Paopao,ATL,ATL vs. IND,06/10/2025,2025,W,7,3,1,2,50.0,1,1,100.0,0,0,0.0,0,2,2,1,0,0,0,3,+3
Maya Caldwell,ATL,ATL vs. IND,06/10/2025,2025,W,4,2,1,2,50.0,0,1,0.0,0,0,0.0,0,1,1,0,1,0,0,0,-3
Temi Fagbenle,GS,GS @ LA,06/10/2025,2025,W,28,14,5,12,41.7,0,4,0.0,4,5,80.0,8,5,13,1,4,4,5,3,+14
Taylor Thierry,ATL,ATL vs. IND,06/10/2025,2025,W,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-1
Aari McDonald,IND,IND @ ATL,06/10/2025,2025,L,24,14,3,6,50.0,2,5,40.0,6,8,75.0,0,1,1,2,0,0,3,1,-8
Janelle Salaun,GS,GS @ LA,06/10/2025,2025,W,39,21,7,11,63.6,3,4,75.0,4,4,100.0,2,6,8,1,0,0,2,5,+17
Nia Coffey,ATL,ATL vs. IND,06/10/2025,2025,W,20,10,3,8,37.5,3,7,42.9,1,2,50.0,1,6,7,1,1,0,3,1,+12
Lucy Olsen,WSH,WSH vs. CON,06/08/2025,2025,W,11,5,1,1,100.0,1,1,100.0,2,2,100.0,0,1,1,3,0,0,0,2,+24
Nneka Ogwumike,SEA,SEA @ PHX,06/08/2025,2025,W,29,13,5,13,38.5,1,2,50.0,2,3,66.7,3,3,6,6,1,0,2,1,+13
Gabby Williams,SEA,SEA @ PHX,06/08/2025,2025,W,35,21,8,10,80.0,5,6,83.3,0,0,0.0,1,2,3,7,0,1,0,0,+18
Ezi Magbegor,SEA,SEA @ PHX,06/08/2025,2025,W,25,4,2,5,40.0,0,0,0.0,0,2,0.0,3,5,8,1,0,3,1,3,+17
Skylar Diggins,SEA,SEA @ PHX,06/08/2025,2025,W,35,26,8,18,44.4,4,8,50.0,6,7,85.7,1,2,3,7,2,0,3,2,+17
Erica Wheeler,SEA,SEA @ PHX,06/08/2025,2025,W,23,9,4,8,50.0,1,2,50.0,0,0,0.0,1,5,6,1,1,0,1,5,+13
Kathryn Westbeld,PHX,PHX vs. SEA,06/08/2025,2025,L,23,4,2,5,40.0,0,2,0.0,0,0,0.0,1,0,1,2,0,1,0,3,-9
Satou Sabally,PHX,PHX vs. SEA,06/08/2025,2025,L,30,22,7,20,35.0,2,7,28.6,6,6,100.0,1,4,5,6,0,0,4,4,-8
Sami Whitcomb,PHX,PHX vs. SEA,06/08/2025,2025,L,26,7,3,4,75.0,1,2,50.0,0,0,0.0,1,4,5,2,0,0,1,0,-6
Emily Engstler,WSH,WSH vs. CON,06/08/2025,2025,W,18,2,1,3,33.3,0,1,0.0,0,1,0.0,2,7,9,2,1,0,1,3,+11
Aaliyah Edwards,WSH,WSH vs. CON,06/08/2025,2025,W,20,13,5,8,62.5,0,1,0.0,3,5,60.0,5,2,7,1,1,0,0,0,+19
Sug Sutton,WSH,WSH vs. CON,06/08/2025,2025,W,20,10,4,7,57.1,2,4,50.0,0,2,0.0,0,1,1,4,2,0,3,1,+18
Jacy Sheldon,CON,CON @ WSH,06/08/2025,2025,L,24,15,6,8,75.0,3,5,60.0,0,0,0.0,0,1,1,1,1,1,0,3,-20
Kariata Diaby,CON,CON @ WSH,06/08/2025,2025,L,15,2,0,0,0.0,0,0,0.0,2,3,66.7,0,2,2,1,1,0,2,1,-8
Aneesah Morrow,CON,CON @ WSH,06/08/2025,2025,L,17,2,1,4,25.0,0,1,0.0,0,0,0.0,0,0,0,1,1,1,2,3,-17
Saniya Rivers,CON,CON @ WSH,06/08/2025,2025,L,22,2,1,6,16.7,0,2,0.0,0,0,0.0,0,0,0,2,2,1,3,3,-34
Kitija Laksa,PHX,PHX vs. SEA,06/08/2025,2025,L,31,9,3,6,50.0,3,5,60.0,0,0,0.0,0,1,1,1,0,0,0,0,-23
Lexi Held,PHX,PHX vs. SEA,06/08/2025,2025,L,28,14,5,13,38.5,2,8,25.0,2,2,100.0,1,2,3,3,2,0,2,0,-6
Jaelyn Brown,CON,CON @ WSH,06/08/2025,2025,L,21,8,3,7,42.9,2,4,50.0,0,0,0.0,0,2,2,0,0,0,1,5,-14
Sika Kone,WSH,WSH vs. CON,06/08/2025,2025,W,4,4,1,2,50.0,0,0,0.0,2,2,100.0,2,2,4,0,0,0,0,1,+11
Sydney Colson,IND,IND @ CHI,06/08/2025,2025,W,25,6,2,5,40.0,2,4,50.0,0,0,0.0,0,1,1,3,1,0,2,1,+6
Jessica Shepard,MIN,MIN @ DAL,06/08/2025,2025,W,9,5,2,3,66.7,0,0,0.0,1,2,50.0,3,3,6,1,1,0,0,1,-13
JJ Quinerly,DAL,DAL vs. MIN,06/08/2025,2025,L,19,6,2,8,25.0,0,1,0.0,2,3,66.7,0,2,2,2,1,0,1,4,-2
Maddy Siegrist,DAL,DAL vs. MIN,06/08/2025,2025,L,26,15,5,11,45.5,1,3,33.3,4,4,100.0,4,7,11,2,1,0,0,2,-7
DiJonai Carrington,DAL,DAL vs. MIN,06/08/2025,2025,L,28,6,2,9,22.2,0,3,0.0,2,3,66.7,4,3,7,1,0,0,4,3,-22
Arike Ogunbowale,DAL,DAL vs. MIN,06/08/2025,2025,L,40,26,6,20,30.0,6,11,54.5,8,9,88.9,1,4,5,6,0,2,6,2,-16
Luisa Geiselsoder,DAL,DAL vs. MIN,06/08/2025,2025,L,34,5,2,7,28.6,1,4,25.0,0,0,0.0,1,2,3,1,1,1,0,1,-13
Anastasiia Olairi Kosu,MIN,MIN @ DAL,06/08/2025,2025,W,1,0,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,+1
Diamond Miller,MIN,MIN @ DAL,06/08/2025,2025,W,3,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,-1
Maria Kliundikova,MIN,MIN @ DAL,06/08/2025,2025,W,3,1,0,0,0.0,0,0,0.0,1,2,50.0,1,1,2,0,0,1,0,2,-1
Alissa Pili,MIN,MIN @ DAL,06/08/2025,2025,W,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,+1
Hailey Van Lith,CHI,CHI vs. IND,06/08/2025,2025,L,26,7,2,5,40.0,0,0,0.0,3,3,100.0,0,2,2,0,1,1,3,1,-26
Aari McDonald,IND,IND @ CHI,06/08/2025,2025,W,25,12,4,8,50.0,3,6,50.0,1,1,100.0,0,2,2,2,3,1,1,2,+19
Rachel Banham,CHI,CHI vs. IND,06/08/2025,2025,L,21,4,2,8,25.0,0,4,0.0,0,0,0.0,0,0,0,2,0,0,1,3,-7
Makayla Timpson,IND,IND @ CHI,06/08/2025,2025,W,3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,+6
Damiris Dantas,IND,IND @ CHI,06/08/2025,2025,W,15,3,0,3,0.0,0,2,0.0,3,4,75.0,1,2,3,1,0,0,0,3,+12
Brianna Turner,IND,IND @ CHI,06/08/2025,2025,W,6,2,1,2,50.0,0,0,0.0,0,0,0.0,1,1,2,1,0,0,1,0,-1
Michaela Onyenwere,CHI,CHI vs. IND,06/08/2025,2025,L,14,0,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,0,1,0,4,2,+3
Maddy Westbeld,CHI,CHI vs. IND,06/08/2025,2025,L,6,5,1,2,50.0,1,2,50.0,2,2,100.0,0,1,1,0,1,0,0,0,+1
Elizabeth Williams,CHI,CHI vs. IND,06/08/2025,2025,L,19,7,2,4,50.0,0,0,0.0,3,6,50.0,2,1,3,1,0,1,0,2,-19
Kierstan Bell,LV,LV @ GS,06/07/2025,2025,L,7,0,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,1,0,0,0,0,-2
Sarah Ashlee Barker,LA,LA @ DAL,06/07/2025,2025,W,15,4,1,2,50.0,0,1,0.0,2,2,100.0,0,3,3,2,1,0,0,0,+2
Liatu King,LA,LA @ DAL,06/07/2025,2025,W,3,0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,-8
Sania Feagin,LA,LA @ DAL,06/07/2025,2025,W,3,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,1,-8
Emma Cannon,LA,LA @ DAL,06/07/2025,2025,W,10,4,1,2,50.0,0,1,0.0,2,2,100.0,1,0,1,0,1,0,1,3,-2
Rickea Jackson,LA,LA @ DAL,06/07/2025,2025,W,26,10,4,8,50.0,0,1,0.0,2,2,100.0,0,2,2,2,2,1,4,0,+2
Aziaha James,DAL,DAL vs. LA,06/07/2025,2025,L,11,5,2,5,40.0,1,3,33.3,0,0,0.0,0,2,2,0,0,0,0,0,+7
JJ Quinerly,DAL,DAL vs. LA,06/07/2025,2025,L,16,14,5,10,50.0,1,3,33.3,3,3,100.0,0,2,2,4,1,0,0,2,+1
Maddy Siegrist,DAL,DAL vs. LA,06/07/2025,2025,L,20,4,2,4,50.0,0,1,0.0,0,0,0.0,1,1,2,1,1,0,1,4,-14
Kyara Linskens,GS,GS vs. LV,06/07/2025,2025,W,1,2,1,1,100.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0
Elizabeth Kitley,LV,LV @ GS,06/07/2025,2025,L,8,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,-6
